order_id,order_date,customer_id,product_id,product_category,region,channel,salesperson,quantity,unit_price,discount,unit_cost,sales_amount,total_cost,profit,tax,payment_type,is_returned,gross_revenue,margin_pct
ORD100781,12-02-2022,CUST1619,PROD203,Electronics,East,Wholesale,SP_1,4,239.51,0,158.2,958.04,632.8,325.24,47.9,Cash,0,1005.94,0.3395
ORD100782,21-04-2022,CUST1250,PROD385,Grocery,North,Retail,SP_11,4,334.74,0.05,161.31,1272.01,645.24,626.77,152.64,Wallet,0,1424.65,0.4927
ORD100783,31-01-2024,CUST1333,PROD352,Beauty,South,Partner,SP_11,5,8.97,0.05,6.45,42.61,32.25,10.36,7.67,Debit Card,0,50.28,0.2431
ORD100784,21-04-2025,CUST1641,PROD246,Beauty,South,Retail,SP_6,2,1438.89,0,818.7,2877.78,1637.4,1240.38,518,Credit Card,0,3395.78,0.431
ORD100785,27-04-2024,CUST1510,PROD237,Grocery,West,Wholesale,SP_23,5,1466.14,0,1007.87,7330.7,5039.35,2291.35,366.54,Wallet,0,7697.24,0.3126
ORD100786,05-04-2022,CUST1292,PROD342,Toys,South,Retail,SP_8,2,1032.29,0.1,704.91,1858.12,1409.82,448.3,92.91,Cash,0,1951.03,0.2413
ORD100787,18-06-2024,CUST1019,PROD390,Sports,East,Partner,SP_2,4,326.92,0.15,283.1,1111.53,1132.4,-20.87,55.58,Debit Card,0,1167.11,-0.0188
ORD100788,26-12-2022,CUST1281,PROD220,Home & Kitchen,South,Retail,SP_15,1,171.69,0,119.68,171.69,119.68,52.01,8.58,Net 30,1,180.27,0.3029
ORD100789,18-06-2024,CUST1796,PROD256,Grocery,North,Wholesale,SP_23,1,43.16,0,30.74,43.16,30.74,12.42,5.18,Cash,0,48.34,0.2878
ORD100790,08-10-2022,CUST1000,PROD316,Beauty,South,Online,SP_22,5,335.67,0.15,211.72,1426.6,1058.6,368,256.79,Cash,0,1683.39,0.258
ORD100791,03-05-2025,CUST1118,PROD380,Home & Kitchen,East,Partner,SP_9,2,1782.26,0,1563.19,3564.52,3126.38,438.14,641.61,Cash,0,4206.13,0.1229
ORD100792,03-05-2025,CUST1034,PROD245,Clothing,North,Retail,SP_15,4,486.87,0.05,389.37,1850.11,1557.48,292.63,222.01,Cash,0,2072.12,0.1582
ORD100793,29-10-2023,CUST1197,PROD341,Beauty,West,Partner,SP_8,5,711.77,0,411.71,3558.85,2058.55,1500.3,640.59,Net 30,0,4199.44,0.4216
ORD100794,03-04-2022,CUST1484,PROD344,Home & Kitchen,West,Retail,SP_30,1,215.16,0,178.56,215.16,178.56,36.6,25.82,Wallet,0,240.98,0.1701
ORD100795,03-11-2023,CUST1756,PROD238,Clothing,West,Online,SP_16,1,448.61,0.05,289.16,426.18,289.16,137.02,21.31,Wallet,0,447.49,0.3215
ORD100796,02-03-2022,CUST1058,PROD336,Toys,North,Wholesale,SP_27,2,1040.85,0.05,856.52,1977.61,1713.04,264.57,237.31,Wallet,0,2214.92,0.1338
ORD100797,26-09-2023,CUST1160,PROD298,Sports,West,Retail,SP_14,3,1217.47,0,998.69,3652.41,2996.07,656.34,438.29,Credit Card,0,4090.7,0.1797
ORD100798,10-12-2024,CUST1690,PROD276,Beauty,South,Retail,SP_15,3,494.48,0,264.54,1483.44,793.62,689.82,178.01,Net 30,0,1661.45,0.465
ORD100799,25-10-2024,CUST1205,PROD314,Sports,North,Online,SP_20,2,120.18,0.1,92,216.32,184,32.32,10.82,Net 30,0,227.14,0.1494
ORD100800,27-08-2023,CUST1011,PROD333,Clothing,North,Partner,SP_30,3,785.11,0.05,455.98,2237.56,1367.94,869.62,111.88,Debit Card,0,2349.44,0.3886
ORD100801,13-11-2023,CUST1489,PROD350,Sports,North,Wholesale,SP_13,2,472.24,0,275.73,944.48,551.46,393.02,47.22,UPI,0,991.7,0.4161
ORD100802,18-06-2023,CUST1275,PROD386,Sports,Central,Retail,SP_9,2,443.01,0.05,258.43,841.72,516.86,324.86,151.51,Wallet,0,993.23,0.3859
ORD100803,17-04-2024,CUST1692,PROD290,Grocery,East,Retail,SP_1,2,1919.93,0.1,1490.84,3455.87,2981.68,474.19,414.7,UPI,0,3870.57,0.1372
ORD100804,07-10-2023,CUST1241,PROD297,Electronics,Central,Wholesale,SP_27,5,1234.52,0.1,683.21,5555.34,3416.05,2139.29,666.64,Debit Card,0,6221.98,0.3851
ORD100805,21-08-2022,CUST1215,PROD319,Clothing,Central,Online,SP_6,2,1115.97,0.05,502.64,2120.34,1005.28,1115.06,254.44,Net 30,0,2374.78,0.5259
ORD100806,08-06-2023,CUST1250,PROD245,Sports,Central,Partner,SP_8,3,834.47,0,644.09,2503.41,1932.27,571.14,125.17,Debit Card,0,2628.58,0.2281
ORD100807,12-12-2022,CUST1125,PROD237,Home & Kitchen,East,Wholesale,SP_27,2,860.74,0.1,453.64,1549.33,907.28,642.05,185.92,Cash,0,1735.25,0.4144
ORD100808,05-12-2024,CUST1216,PROD341,Clothing,Central,Partner,SP_27,4,1084.11,0.05,538.82,4119.62,2155.28,1964.34,741.53,Debit Card,0,4861.15,0.4768
ORD100809,30-06-2023,CUST1305,PROD299,Electronics,West,Online,SP_20,2,1394.38,0,776.51,2788.76,1553.02,1235.74,334.65,Debit Card,0,3123.41,0.4431
ORD100810,06-01-2025,CUST1796,PROD271,Beauty,North,Online,SP_18,5,1405.78,0,872.93,7028.9,4364.65,2664.25,1265.2,Cash,0,8294.1,0.379
ORD100811,01-01-2025,CUST1184,PROD389,Toys,North,Wholesale,SP_27,3,347.53,0,230.81,1042.59,692.43,350.16,52.13,UPI,0,1094.72,0.3359
ORD100812,04-03-2024,CUST1038,PROD234,Sports,South,Retail,SP_18,1,1002.72,0.05,471.34,952.58,471.34,481.24,0,Cash,0,952.58,0.5052
ORD100813,06-09-2022,CUST1222,PROD346,Home & Kitchen,West,Online,SP_26,5,826.86,0,733.22,4134.3,3666.1,468.2,744.17,Credit Card,0,4878.47,0.1132
ORD100814,16-02-2022,CUST1183,PROD229,Electronics,East,Online,SP_17,3,1741.7,0.05,1344.99,4963.84,4034.97,928.87,893.49,Debit Card,0,5857.33,0.1871
ORD100815,18-02-2025,CUST1494,PROD277,Clothing,North,Wholesale,SP_21,2,1264.68,0.15,753.04,2149.96,1506.08,643.88,386.99,Debit Card,0,2536.95,0.2995
ORD100816,02-08-2022,CUST1426,PROD283,Toys,Central,Wholesale,SP_16,2,1067.35,0.1,633.38,1921.23,1266.76,654.47,230.55,UPI,0,2151.78,0.3407
ORD100817,27-08-2022,CUST1177,PROD312,Toys,South,Wholesale,SP_13,3,235.21,0.15,153.32,599.79,459.96,139.83,107.96,Net 30,0,707.75,0.2331
ORD100818,15-12-2024,CUST1427,PROD224,Sports,South,Online,SP_22,3,1213.25,0.2,887.87,2911.8,2663.61,248.19,524.12,Cash,0,3435.92,0.0852
ORD100819,16-12-2022,CUST1293,PROD367,Electronics,North,Partner,SP_4,2,238.82,0,123.2,477.64,246.4,231.24,85.98,Net 30,0,563.62,0.4841
ORD100820,17-04-2022,CUST1150,PROD287,Electronics,West,Online,SP_4,3,677.73,0.05,362.6,1931.53,1087.8,843.73,231.78,Credit Card,0,2163.31,0.4368
ORD100821,10-04-2024,CUST1383,PROD213,Home & Kitchen,South,Wholesale,SP_21,2,289.97,0,242.63,579.94,485.26,94.68,29,Cash,0,608.94,0.1633
ORD100822,17-02-2022,CUST1637,PROD353,Beauty,North,Retail,SP_14,2,1385.69,0.15,783.35,2355.67,1566.7,788.97,424.02,Credit Card,0,2779.69,0.3349
ORD100823,03-12-2022,CUST1307,PROD301,Beauty,West,Retail,SP_5,6,416.47,0,258.66,2498.82,1551.96,946.86,299.86,Credit Card,0,2798.68,0.3789
ORD100824,15-11-2024,CUST1335,PROD349,Grocery,North,Wholesale,SP_16,2,786.76,0.2,662.51,1258.82,1325.02,-66.2,151.06,Credit Card,0,1409.88,-0.0526
ORD100825,14-03-2024,CUST1745,PROD375,Beauty,North,Retail,SP_14,7,1791.87,0.05,1341.07,11915.94,9387.49,2528.45,1429.91,Wallet,0,13345.85,0.2122
ORD100826,04-07-2025,CUST1374,PROD282,Grocery,West,Online,SP_30,5,412.61,0.1,249.12,1856.74,1245.6,611.14,222.81,Cash,0,2079.55,0.3291
ORD100827,08-01-2022,CUST1007,PROD309,Toys,West,Partner,SP_14,3,1018.07,0,771.36,3054.21,2314.08,740.13,366.51,Cash,0,3420.72,0.2423
ORD100828,17-09-2023,CUST1340,PROD378,Toys,West,Online,SP_14,2,841.45,0,386.11,1682.9,772.22,910.68,0,Wallet,0,1682.9,0.5411
ORD100829,30-06-2025,CUST1128,PROD330,Clothing,North,Wholesale,SP_25,2,41.16,0.1,32.15,74.09,64.3,9.79,13.34,UPI,0,87.43,0.1321
ORD100830,20-12-2023,CUST1775,PROD369,Toys,South,Online,SP_24,4,1586.55,0,1061.65,6346.2,4246.6,2099.6,761.54,Wallet,0,7107.74,0.3308
ORD100831,30-10-2022,CUST1668,PROD218,Toys,East,Retail,SP_25,3,142.75,0.1,116.47,385.42,349.41,36.01,46.25,Debit Card,0,431.67,0.0934
ORD100832,01-10-2023,CUST1351,PROD227,Electronics,East,Online,SP_29,4,951.14,0,836.61,3804.56,3346.44,458.12,190.23,Net 30,0,3994.79,0.1204
ORD100833,25-02-2022,CUST1357,PROD372,Clothing,North,Partner,SP_14,3,1123.55,0.05,973.67,3202.12,2921.01,281.11,0,Net 30,0,3202.12,0.0878
ORD100834,27-12-2023,CUST1516,PROD270,Electronics,North,Retail,SP_19,3,1258.71,0,1081.44,3776.13,3244.32,531.81,188.81,Credit Card,1,3964.94,0.1408
ORD100835,10-06-2023,CUST1494,PROD262,Home & Kitchen,South,Partner,SP_30,2,1378.82,0.05,938.25,2619.76,1876.5,743.26,314.37,Cash,0,2934.13,0.2837
ORD100836,19-04-2023,CUST1085,PROD272,Grocery,West,Partner,SP_3,4,510.28,0.05,312.32,1939.06,1249.28,689.78,0,Cash,0,1939.06,0.3557
ORD100837,28-01-2022,CUST1174,PROD323,Grocery,North,Partner,SP_17,3,24.91,0,16.42,74.73,49.26,25.47,13.45,Credit Card,0,88.18,0.3408
ORD100838,19-03-2022,CUST1192,PROD318,Home & Kitchen,Central,Online,SP_14,5,1448.27,0,1101.34,7241.35,5506.7,1734.65,362.07,Debit Card,0,7603.42,0.2395
ORD100839,24-05-2025,CUST1310,PROD320,Grocery,West,Online,SP_10,5,1073.63,0,910.22,5368.15,4551.1,817.05,268.41,Net 30,0,5636.56,0.1522
ORD100840,31-12-2022,CUST1118,PROD218,Clothing,North,Online,SP_13,2,1673.05,0.05,908.71,3178.79,1817.42,1361.37,158.94,Wallet,0,3337.73,0.4283
ORD100841,28-10-2023,CUST1217,PROD374,Clothing,Central,Online,SP_22,5,1643.67,0.05,1418.79,7807.43,7093.95,713.48,0,UPI,0,7807.43,0.0914
ORD100842,10-06-2023,CUST1426,PROD341,Toys,South,Retail,SP_4,1,1687.44,0.1,1378.35,1518.7,1378.35,140.35,182.24,Debit Card,0,1700.94,0.0924
ORD100843,30-11-2023,CUST1413,PROD319,Grocery,Central,Online,SP_11,4,972.76,0.05,866.23,3696.49,3464.92,231.57,665.37,Cash,0,4361.86,0.0626
ORD100844,28-08-2025,CUST1113,PROD365,Home & Kitchen,North,Retail,SP_15,4,670.59,0,567.4,2682.36,2269.6,412.76,321.88,Credit Card,0,3004.24,0.1539
ORD100845,01-06-2024,CUST1144,PROD380,Sports,East,Partner,SP_15,3,1584.16,0,912.43,4752.48,2737.29,2015.19,237.62,Net 30,0,4990.1,0.424
ORD100846,27-10-2024,CUST1537,PROD260,Beauty,North,Retail,SP_30,4,905.33,0,450.56,3621.32,1802.24,1819.08,181.07,Credit Card,0,3802.39,0.5023
ORD100847,23-10-2024,CUST1647,PROD363,Toys,East,Wholesale,SP_24,2,370.97,0,185.67,741.94,371.34,370.6,89.03,Cash,0,830.97,0.4995
ORD100848,07-07-2024,CUST1302,PROD367,Beauty,South,Online,SP_2,5,1710.67,0.2,993.99,6842.68,4969.95,1872.73,1231.68,Credit Card,0,8074.36,0.2737
ORD100849,20-01-2024,CUST1743,PROD229,Home & Kitchen,South,Wholesale,SP_11,4,1765.71,0.15,1282.58,6003.41,5130.32,873.09,300.17,Wallet,0,6303.58,0.1454
ORD100850,29-12-2022,CUST1587,PROD208,Grocery,West,Retail,SP_2,1,935.29,0,759.4,935.29,759.4,175.89,112.23,Net 30,0,1047.52,0.1881
ORD100851,21-07-2025,CUST1344,PROD263,Grocery,West,Online,SP_23,3,156.02,0.05,133.34,444.66,400.02,44.64,53.36,Credit Card,0,498.02,0.1004
ORD100852,16-03-2024,CUST1000,PROD360,Beauty,East,Wholesale,SP_29,2,778.71,0.1,568.99,1401.68,1137.98,263.7,70.08,Net 30,0,1471.76,0.1881
ORD100853,09-01-2024,CUST1146,PROD319,Sports,East,Online,SP_5,1,1608.06,0,727.7,1608.06,727.7,880.36,192.97,Credit Card,0,1801.03,0.5475
ORD100854,04-11-2024,CUST1286,PROD251,Grocery,South,Retail,SP_13,4,1804.04,0,963.07,7216.16,3852.28,3363.88,0,Credit Card,0,7216.16,0.4662
ORD100855,30-04-2025,CUST1653,PROD288,Sports,Central,Wholesale,SP_1,3,410.93,0,203.36,1232.79,610.08,622.71,147.93,Net 30,0,1380.72,0.5051
ORD100856,30-04-2023,CUST1052,PROD341,Electronics,East,Retail,SP_7,3,138.61,0.05,85.04,395.04,255.12,139.92,19.75,Wallet,0,414.79,0.3542
ORD100857,28-01-2022,CUST1303,PROD252,Clothing,East,Wholesale,SP_7,5,1755.31,0.2,1185.9,7021.24,5929.5,1091.74,842.55,Credit Card,0,7863.79,0.1555
ORD100858,15-12-2023,CUST1068,PROD386,Beauty,Central,Partner,SP_10,5,781.86,0.05,367.11,3713.84,1835.55,1878.29,0,Wallet,0,3713.84,0.5058
ORD100859,28-11-2024,CUST1360,PROD277,Grocery,West,Partner,SP_6,2,1085.81,0,658.89,2171.62,1317.78,853.84,390.89,Debit Card,1,2562.51,0.3932
ORD100860,20-07-2025,CUST1601,PROD240,Sports,West,Partner,SP_20,7,1936.29,0,1027.46,13554.03,7192.22,6361.81,677.7,UPI,0,14231.73,0.4694
ORD100861,08-06-2025,CUST1219,PROD395,Grocery,East,Partner,SP_12,1,137.8,0.1,102.13,124.02,102.13,21.89,22.32,Debit Card,0,146.34,0.1765
ORD100862,27-03-2022,CUST1703,PROD267,Clothing,West,Partner,SP_13,3,1298.39,0.1,855.54,3505.65,2566.62,939.03,631.02,UPI,0,4136.67,0.2679
ORD100863,06-05-2022,CUST1574,PROD207,Clothing,West,Retail,SP_24,3,152.84,0.05,102.84,435.59,308.52,127.07,78.41,Debit Card,1,514,0.2917
ORD100864,22-03-2024,CUST1584,PROD201,Electronics,West,Partner,SP_28,2,754.06,0.05,484.45,1432.71,968.9,463.81,171.93,UPI,1,1604.64,0.3237
ORD100865,21-06-2023,CUST1160,PROD304,Clothing,South,Retail,SP_11,6,1608.61,0,1415.91,9651.66,8495.46,1156.2,1158.2,Credit Card,0,10809.86,0.1198
ORD100866,25-05-2022,CUST1680,PROD324,Clothing,North,Partner,SP_18,1,869.78,0.1,475.45,782.8,475.45,307.35,39.14,Net 30,0,821.94,0.3926
ORD100867,20-05-2025,CUST1088,PROD309,Toys,East,Online,SP_2,7,1994.38,0.1,1361.16,12564.59,9528.12,3036.47,628.23,Net 30,0,13192.82,0.2417
ORD100868,25-01-2022,CUST1687,PROD285,Home & Kitchen,East,Partner,SP_16,3,1120.32,0,875.2,3360.96,2625.6,735.36,403.32,Cash,0,3764.28,0.2188
ORD100869,08-03-2022,CUST1780,PROD368,Grocery,South,Online,SP_2,4,645.72,0.1,452.38,2324.59,1809.52,515.07,116.23,UPI,0,2440.82,0.2216
ORD100870,21-08-2022,CUST1584,PROD319,Electronics,North,Retail,SP_19,1,444.12,0,385.52,444.12,385.52,58.6,79.94,Cash,0,524.06,0.1319
ORD100871,19-04-2022,CUST1756,PROD326,Electronics,North,Partner,SP_6,5,704.29,0,436.72,3521.45,2183.6,1337.85,0,Wallet,0,3521.45,0.3799
ORD100872,15-03-2025,CUST1588,PROD382,Beauty,South,Wholesale,SP_1,3,748.2,0,492.81,2244.6,1478.43,766.17,269.35,Wallet,0,2513.95,0.3413
ORD100873,21-04-2022,CUST1158,PROD215,Clothing,Central,Retail,SP_11,4,142.08,0,69.6,568.32,278.4,289.92,68.2,Cash,0,636.52,0.5101
ORD100874,16-08-2022,CUST1488,PROD261,Beauty,Central,Partner,SP_18,2,742.3,0,537.46,1484.6,1074.92,409.68,178.15,UPI,0,1662.75,0.276
ORD100875,21-04-2022,CUST1323,PROD312,Toys,North,Retail,SP_10,3,931.16,0,539.79,2793.48,1619.37,1174.11,335.22,Net 30,0,3128.7,0.4203
ORD100876,03-02-2022,CUST1609,PROD375,Sports,Central,Wholesale,SP_18,3,1446.86,0.05,755.46,4123.55,2266.38,1857.17,206.18,UPI,0,4329.73,0.4504
ORD100877,15-09-2023,CUST1380,PROD357,Clothing,Central,Partner,SP_30,4,1315.18,0,914.1,5260.72,3656.4,1604.32,631.29,Wallet,0,5892.01,0.305
ORD100878,18-01-2024,CUST1101,PROD211,Sports,Central,Wholesale,SP_28,5,1418.99,0,978.45,7094.95,4892.25,2202.7,354.75,Credit Card,0,7449.7,0.3105
ORD100879,18-08-2023,CUST1493,PROD234,Home & Kitchen,North,Partner,SP_1,3,21.69,0,10.5,65.07,31.5,33.57,11.71,Cash,0,76.78,0.5159
ORD100880,01-03-2023,CUST1643,PROD210,Toys,Central,Online,SP_19,3,439.25,0.05,335.67,1251.86,1007.01,244.85,150.22,Cash,0,1402.08,0.1956
ORD100881,05-09-2023,CUST1613,PROD263,Clothing,East,Retail,SP_16,5,1325.06,0,968.22,6625.3,4841.1,1784.2,1192.55,Wallet,0,7817.85,0.2693
ORD100882,23-11-2023,CUST1018,PROD249,Beauty,North,Wholesale,SP_26,6,970.56,0,519.31,5823.36,3115.86,2707.5,0,UPI,0,5823.36,0.4649
ORD100883,29-07-2025,CUST1453,PROD348,Beauty,South,Retail,SP_7,2,15.6,0.15,10.32,26.52,20.64,5.88,1.33,Cash,0,27.85,0.2217
ORD100884,05-09-2025,CUST1481,PROD268,Clothing,Central,Wholesale,SP_15,3,1609.97,0.1,1246.35,4346.92,3739.05,607.87,217.35,Net 30,0,4564.27,0.1398
ORD100885,11-11-2022,CUST1593,PROD247,Grocery,West,Retail,SP_29,2,1546.76,0.15,1064.55,2629.49,2129.1,500.39,0,Cash,0,2629.49,0.1903
ORD100886,26-05-2024,CUST1396,PROD219,Beauty,North,Retail,SP_1,5,1099.1,0,690.2,5495.5,3451,2044.5,274.78,UPI,0,5770.28,0.372
ORD100887,05-08-2025,CUST1278,PROD300,Grocery,South,Retail,SP_23,5,137.59,0,81.87,687.95,409.35,278.6,82.55,Wallet,0,770.5,0.405
ORD100888,24-10-2023,CUST1364,PROD394,Clothing,East,Online,SP_21,3,1534.2,0.05,1111.8,4372.47,3335.4,1037.07,218.62,Net 30,0,4591.09,0.2372
ORD100889,04-10-2022,CUST1330,PROD371,Electronics,South,Partner,SP_9,2,1169.51,0,1020.51,2339.02,2041.02,298,280.68,Net 30,0,2619.7,0.1274
ORD100890,16-09-2023,CUST1640,PROD360,Beauty,Central,Online,SP_2,2,1565.01,0,1177.33,3130.02,2354.66,775.36,563.4,Cash,0,3693.42,0.2477
ORD100891,31-05-2023,CUST1343,PROD388,Grocery,West,Retail,SP_17,5,1504.74,0,727.75,7523.7,3638.75,3884.95,902.84,UPI,0,8426.54,0.5164
ORD100892,22-04-2024,CUST1454,PROD336,Clothing,Central,Wholesale,SP_25,2,1606.99,0.1,1056.29,2892.58,2112.58,780,144.63,Cash,0,3037.21,0.2697
ORD100893,16-12-2022,CUST1600,PROD267,Clothing,South,Retail,SP_24,9,1038.43,0,883.57,9345.87,7952.13,1393.74,467.29,Credit Card,0,9813.16,0.1491
ORD100894,02-04-2024,CUST1724,PROD234,Grocery,North,Partner,SP_10,2,284.95,0.15,140.34,484.42,280.68,203.74,58.13,Wallet,0,542.55,0.4206
ORD100895,06-03-2025,CUST1654,PROD264,Beauty,West,Online,SP_6,2,1343.96,0.15,1202.84,2284.73,2405.68,-120.95,114.24,Credit Card,0,2398.97,-0.0529
ORD100896,29-01-2024,CUST1064,PROD207,Electronics,West,Partner,SP_5,3,1242.85,0,1090.08,3728.55,3270.24,458.31,447.43,Net 30,0,4175.98,0.1229
ORD100897,17-06-2024,CUST1075,PROD244,Beauty,South,Wholesale,SP_8,2,1485.8,0.1,720.95,2674.44,1441.9,1232.54,133.72,Cash,0,2808.16,0.4609
ORD100898,31-08-2022,CUST1710,PROD286,Clothing,Central,Partner,SP_8,4,343.91,0.05,299.21,1306.86,1196.84,110.02,235.23,Credit Card,0,1542.09,0.0842
ORD100899,27-06-2023,CUST1142,PROD374,Electronics,South,Online,SP_30,3,393.98,0.1,241.67,1063.75,725.01,338.74,127.65,Debit Card,0,1191.4,0.3184
ORD100900,29-11-2024,CUST1604,PROD367,Sports,West,Wholesale,SP_5,3,1781.37,0,1478.75,5344.11,4436.25,907.86,641.29,Credit Card,0,5985.4,0.1699
ORD100901,17-08-2022,CUST1472,PROD275,Home & Kitchen,South,Partner,SP_12,2,1501.21,0.1,958.18,2702.18,1916.36,785.82,135.11,Cash,0,2837.29,0.2908
ORD100902,02-07-2023,CUST1416,PROD381,Beauty,West,Online,SP_7,3,1816.92,0,1178.06,5450.76,3534.18,1916.58,272.54,Cash,0,5723.3,0.3516
ORD100903,08-07-2024,CUST1304,PROD275,Toys,Central,Online,SP_13,1,1518.64,0.2,1116.82,1214.91,1116.82,98.09,145.79,Wallet,0,1360.7,0.0807
ORD100904,31-05-2025,CUST1735,PROD373,Clothing,North,Retail,SP_13,2,1196.32,0,955.28,2392.64,1910.56,482.08,287.12,Credit Card,0,2679.76,0.2015
ORD100905,06-01-2022,CUST1496,PROD246,Electronics,North,Partner,SP_17,1,1309.99,0,609.41,1309.99,609.41,700.58,65.5,Cash,0,1375.49,0.5348
ORD100906,07-09-2025,CUST1290,PROD214,Grocery,South,Wholesale,SP_4,6,1778.81,0.1,1275.26,9605.57,7651.56,1954.01,480.28,Cash,1,10085.85,0.2034
ORD100907,13-04-2023,CUST1101,PROD304,Grocery,West,Retail,SP_18,5,1159.72,0.1,619.33,5218.74,3096.65,2122.09,260.94,Wallet,0,5479.68,0.4066
ORD100908,16-03-2022,CUST1266,PROD346,Grocery,North,Partner,SP_10,4,1266.62,0.05,767.16,4813.16,3068.64,1744.52,577.58,Wallet,0,5390.74,0.3624
ORD100909,04-01-2022,CUST1621,PROD225,Electronics,West,Partner,SP_3,2,317.17,0,192.39,634.34,384.78,249.56,31.72,Wallet,0,666.06,0.3934
ORD100910,08-10-2023,CUST1776,PROD251,Sports,Central,Wholesale,SP_12,3,950.47,0,628.33,2851.41,1884.99,966.42,342.17,Wallet,0,3193.58,0.3389
ORD100911,28-04-2022,CUST1002,PROD292,Beauty,South,Retail,SP_1,2,1434.21,0.2,861.04,2294.74,1722.08,572.66,275.37,Debit Card,0,2570.11,0.2496
ORD100912,30-05-2024,CUST1084,PROD349,Toys,West,Retail,SP_27,7,545.53,0.1,271.84,3436.84,1902.88,1533.96,412.42,Net 30,0,3849.26,0.4463
ORD100913,19-05-2023,CUST1793,PROD220,Grocery,South,Wholesale,SP_11,1,408.5,0.1,210.6,367.65,210.6,157.05,66.18,Cash,0,433.83,0.4272
ORD100914,04-08-2024,CUST1327,PROD250,Electronics,West,Retail,SP_18,4,631.08,0,293.48,2524.32,1173.92,1350.4,454.38,UPI,0,2978.7,0.535
ORD100915,28-07-2023,CUST1449,PROD237,Grocery,West,Online,SP_13,3,486.79,0,322.07,1460.37,966.21,494.16,175.24,Wallet,0,1635.61,0.3384
ORD100916,13-07-2022,CUST1453,PROD219,Sports,Central,Wholesale,SP_17,4,433.75,0.05,381.48,1648.25,1525.92,122.33,0,Net 30,0,1648.25,0.0742
ORD100917,26-04-2024,CUST1628,PROD356,Clothing,South,Partner,SP_8,3,852.58,0.1,428.04,2301.97,1284.12,1017.85,276.24,Wallet,0,2578.21,0.4422
ORD100918,16-12-2023,CUST1220,PROD378,Grocery,East,Wholesale,SP_20,3,1816.14,0,1590.61,5448.42,4771.83,676.59,653.81,Net 30,0,6102.23,0.1242
ORD100919,15-11-2024,CUST1153,PROD331,Sports,West,Online,SP_19,2,1016.58,0.15,792.95,1728.19,1585.9,142.29,207.38,UPI,0,1935.57,0.0823
ORD100920,22-06-2022,CUST1664,PROD254,Beauty,West,Wholesale,SP_17,4,379.9,0.05,279.94,1443.62,1119.76,323.86,173.23,Credit Card,0,1616.85,0.2243
ORD100921,16-08-2025,CUST1011,PROD398,Grocery,North,Partner,SP_2,4,158.56,0,117.39,634.24,469.56,164.68,31.71,Debit Card,0,665.95,0.2596
ORD100922,22-11-2022,CUST1132,PROD291,Sports,South,Partner,SP_3,2,1393.83,0,1145.77,2787.66,2291.54,496.12,334.52,Cash,0,3122.18,0.178
ORD100923,15-02-2025,CUST1303,PROD227,Electronics,East,Wholesale,SP_3,2,768.68,0,382.89,1537.36,765.78,771.58,76.87,Credit Card,0,1614.23,0.5019
ORD100924,15-04-2024,CUST1292,PROD203,Electronics,Central,Wholesale,SP_6,4,1644.55,0.05,1113.59,6249.29,4454.36,1794.93,749.91,UPI,0,6999.2,0.2872
ORD100925,25-12-2023,CUST1299,PROD349,Home & Kitchen,East,Online,SP_10,2,1320.72,0,1008.62,2641.44,2017.24,624.2,132.07,Debit Card,1,2773.51,0.2363
ORD100926,13-08-2022,CUST1739,PROD275,Sports,Central,Online,SP_24,1,1593.5,0,1137.87,1593.5,1137.87,455.63,191.22,Debit Card,0,1784.72,0.2859
ORD100927,16-06-2023,CUST1782,PROD372,Clothing,East,Partner,SP_22,2,547.53,0.1,451.58,985.55,903.16,82.39,0,Debit Card,0,985.55,0.0836
ORD100928,23-04-2022,CUST1042,PROD266,Grocery,East,Retail,SP_18,4,1386.26,0,668.9,5545.04,2675.6,2869.44,665.4,UPI,0,6210.44,0.5175
ORD100929,20-05-2022,CUST1342,PROD285,Toys,South,Retail,SP_18,5,531.8,0,404.6,2659,2023,636,319.08,Wallet,0,2978.08,0.2392
ORD100930,13-07-2023,CUST1325,PROD393,Toys,North,Retail,SP_14,4,1878.44,0,1296.71,7513.76,5186.84,2326.92,375.69,Wallet,0,7889.45,0.3097
ORD100931,01-01-2022,CUST1497,PROD361,Beauty,East,Retail,SP_16,3,1274.57,0.05,791.03,3632.52,2373.09,1259.43,435.9,Wallet,0,4068.42,0.3467
ORD100932,31-03-2022,CUST1363,PROD290,Home & Kitchen,West,Partner,SP_7,3,652.4,0.1,393.48,1761.48,1180.44,581.04,211.38,Credit Card,0,1972.86,0.3299
ORD100933,16-10-2023,CUST1426,PROD382,Sports,West,Retail,SP_1,3,542.68,0,395.82,1628.04,1187.46,440.58,195.36,Cash,1,1823.4,0.2706
ORD100934,16-11-2022,CUST1020,PROD304,Clothing,West,Retail,SP_17,4,385.9,0.1,328.38,1389.24,1313.52,75.72,69.46,Debit Card,0,1458.7,0.0545
ORD100935,19-05-2022,CUST1406,PROD200,Home & Kitchen,North,Wholesale,SP_23,4,1390.81,0.05,936.4,5285.08,3745.6,1539.48,634.21,Debit Card,0,5919.29,0.2913
ORD100936,24-04-2024,CUST1618,PROD271,Electronics,East,Retail,SP_25,2,441.34,0,362.4,882.68,724.8,157.88,105.92,Credit Card,0,988.6,0.1789
ORD100937,16-09-2022,CUST1335,PROD286,Beauty,Central,Wholesale,SP_5,5,1192.63,0,752.51,5963.15,3762.55,2200.6,715.58,Wallet,0,6678.73,0.369
